location.location_num,location.location_name,location.address_1,location.address_2,location.address_3,location.zipcode,location.location_status,location.operator_guid,location.concept_type_code,location.location_type_code,location.service_team_name,location.operator_team_name,location.market_name,location.business_consultant_guid,location.gmt_offset,location.gps_latitude,location.gps_longitude,location.has_dining_room,location.has_drive_thru,location.drv_thru_num_approach_lanes,location.drv_thru_num_order_points,location.drv_thru_num_pickup_windows,location.offers_wireless,location.playground,location.rpp_mobile_payment,location.rpp_mobile_ordering,location.rpp_alist,location.rpp_serves_breakfast,location.rpp_serves_limited_menu,location.rpp_delivery,location.rpp_catering
241,Southpark Mall (IL),4500 16th St,,,61265-7078,open,75f13ab9656d4f14aa319e3f5941cde2,CFA,MALL,MW Region Team #1,Upper Midwest,Davenport  IA-Rock Island-Moline  IL,c0fbabc55634a4469951012316f18934,GMT -06:00,41.46775,-90.50252,Y,N,0,,,N,none,,,,,,,
242,Parkway Place,2801 Memorial Pkwy Sw Ste 70,,,35801-5645,open,47fe81b5059543618b8de09b0bec6818,CFA,MALL,SE Region Team #3,North Alabama,Huntsville-Decatur (Florence)  AL,334358b60422a54f95ff86a01747a2e0,GMT -06:00,34.70672,-86.58821,N,N,,,,Y,none,,,,,,,
243,Plymouth Meeting Mall,500 W Germantown Pike Ste 2265,,,19462-1399,open,84fed5e673ee7e4cb6b3554064ce812a,CFA,MALL,NE Region Team #1,Philadelphia Central,Philadelphia  PA,032ae6f5e8cd4b6199629357a1a80d16,GMT -05:00,40.1162,-75.28205,Y,N,0,,,N,none,,,,,,,
244,Music City Mall,4101 East 42nd St.,Suite 16,,79762,closed,0052ae5084a24650b2f2ef989733a8b9,CFA,MALL,SW Region Team #1,West Texas,Odessa-Midland  TX,78936b780a974f4886a6e21d2b383e5b,,31.89502,-102.33906,Y,N,0,,,N,none,,,,,,,
245,Peachtree Mall,3131 Manchester Expy Ste 7f,,,31909-6513,open,bbbf7c83d6e14dd0980cb14b52a4ed43,CFA,MALL,SE Region Team #3,Columbus,Columbus  GA (Opelika  AL),d49277667ce6cc488e0c961c585bf851,GMT -05:00,32.50808,-84.94357,Y,N,0,,,N,none,,,,,,,
246,Regency Mall (WI),5802 Durand Ave,,,53406-5055,open,63d75ecd9f0e4ce18803c26d53c4182a,CFA,MALL,MW Region Team #1,Chicago North,Milwaukee  WI,c0fbabc55634a4469951012316f18934,GMT -06:00,42.69959,-87.84834,Y,N,0,,,N,none,,,,,,,
247,Pasadena Town Square,179 Pasadena Town Square Mall,,,77506-4840,closed,,CFA,MALL,SW Region Team #2,Houston Southeast,Houston  TX,5acc2f9801eb4714a4cf9438751497c4,GMT -06:00,29.69494,-95.19841,Y,N,0,,,N,none,,,,,,,
248,Pompano Square,One Pompano Square,Space H-4,,33062,closed,,CFA,MALL,SE Region Team #2,Miami/Ft Lauderdale,,4e6ac67735ee514992b93eb36b98454a,,,,N,N,,,,N,none,,,,,,,
249,Ponce De Leon Mall,2121 U.S. Highway 1  South,,,32086,closed,,CFA,MALL,SE Region Team #2,Jacksonville South,,4e6ac67735ee514992b93eb36b98454a,,,,Y,N,,,,N,none,,,,,,,
250,Perimeter Mall,4400 Ashford Dunwoody Rd Ne,,,30346-1518,open,637b5af987989b49b2fc5069c086353a,CFA,MALL,SE Region Team #1,ATL-North Perimeter,Atlanta  GA,e8c76797c9ee4741827c896d598eff9a,GMT -05:00,33.92484,-84.34136,N,N,0,,,N,none,,,,,,,
251,Prestonwood Town Center,5301 Belt Line Road  #2115,,,75240,closed,,CFA,MALL,,,,,,,,N,N,,,,N,none,,,,,,,
252,ParkSide Mall,7200 U.S. Highway 19  #738,,,33781,closed,9feac79ab7a2114398df08cd49b78e76,CFA,MALL,SE Region Team #2,Tampa Malls,Tampa-St. Petersburg (Sarasota)  FL,bd5d4a6929fe164a9aa38b93851c607d,,,,Y,N,0,,,N,none,,,,,,,
253,Randall Park Mall,21201 Miles Road  #813,,,44128,closed,,CFA,MALL,MW Region Team #1,Northern Ohio,,b67cc33137f447478eee9f2664423ce1,,,,Y,N,,,,N,none,,,,,,,
254,Southwest Center Mall,3662 W Camp Wisdom Rd,Room 2017,,75237-2500,closed,,CFA,MALL,SW Region Team #3,DFW-Arlington,Dallas-Ft. Worth  TX,cad27220a8f60043a50741593ce31309,GMT -06:00,32.65954,-96.87777,Y,N,0,,,N,none,,,,,,,
255,Plaza In Lake Forest,5700 Read Boulevard,,,70127,closed,8e2243bf2732d248846792c43eab0883,CFA,MALL,SW Region Team #2,New Orleans N Shore,,e79b8f588fc1c840853732d48f3a5861,,,,Y,N,,,,N,none,,,,,,,
256,Regency Mall (GA),1700 Gordon Highway,,,30904,closed,,CFA,MALL,,,,,,,,Y,N,,,,N,none,,,,,,,
257,Richardson Square,501 South Plano Road,Suite VC05,,75081,closed,,CFA,MALL,SW Region Team #3,DFW Dallas/Plano,Dallas-Ft. Worth  TX,cad27220a8f60043a50741593ce31309,,,,N,N,0,,,N,none,,,,,,,
258,Ridgmar Mall,2508 Green Oaks Rd,,,76116-1724,open,97bc8b96eae54b608f4e844fd8c3545b,CFA,MALL,SW Region Team #3,DFW Fort Worth South,Dallas-Ft. Worth  TX,70af91364d53aa49a4e989e8e5f978a2,GMT -06:00,32.7408,-97.43708,N,N,0,,,N,none,,,,,,,
259,Regency Square (AL),301 Cox Creek Pkwy Ste 1212,,,35630-9903,open,e0b5845447b947bab031f07fac795a06,CFA,MALL,SE Region Team #3,North Alabama,Huntsville-Decatur (Florence)  AL,334358b60422a54f95ff86a01747a2e0,GMT -06:00,34.83735,-87.63586,Y,N,0,,,N,none,,,,,,,
260,Sandy Springs,5925 Roswell Rd Ne Ste C,,,30328-4915,closed,,CFA,MALL,,,,,,,,Y,N,,,,N,none,,,,,,,
261,Rivergate Mall,1000 Rivergate Pkwy Ste 3003,,,37072-2410,closed,,CFA,MALL,AT Region Team #1,Nashville North,Nashville  TN,2a1d238b9c31409eac72c9987498aa25,GMT -06:00,36.30307,-86.69785,N,N,0,,,N,none,,,,,,,
262,Regency Square (FL),9501 Arlington Expy # 16a,,,32225-8200,closed,bc85891dc5a0f8a02d0b233b065c9746,CFA,MALL,SE Region Team #2,Jacksonville North,Jacksonville  FL,7e5584ea022c49e3a792d3f9d8969b44,GMT -05:00,30.32351,-81.55052,N,N,0,,,N,none,,,,,,,
263,Richland Mall,6001 W Waco Dr Ste 102,,,76710-6301,open,71bb6eb624b2fc41a400c6ad67e90c1a,CFA,MALL,SW Region Team #1,Central Texas,Waco-Temple-Bryan  TX,aa6b12622f45b8408d3a620eda118fd2,GMT -06:00,31.5164,-97.189,Y,N,0,,,N,none,,,,,,,
264,River Ridge Mall,3405 Candlers Mountain Rd Ste Fc6,,,24502-2218,open,67bf839bcbd7704fbcfeff8afa4cda5a,CFA,MALL,AT Region Team #1,Southern Virginia 2,Roanoke-Lynchburg  VA,2a1d238b9c31409eac72c9987498aa25,GMT -05:00,37.3648,-79.1785,N,N,0,,,N,none,,,,,,,
265,Santa Rosa Mall (FL),300 Mary Esther Cut Off,,,32569-1699,closed,324b2e4f0d7c491b8dc3a6253df4a0ce,CFA,MALL,SE Region Team #3,Emerald Coast,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,7ed5b505851f4242808f33a4f30e2ba2,GMT -06:00,30.41738,-86.65723,N,N,0,,,N,none,,,,,,,
266,Westfield Sarasota Square,8201 S Tamiami Trl,,,34238-2966,open,a24363ec1b0a4d2ca98c93207d8b5f5b,CFA,MALL,SE Region Team #2,Sarasota/Bradenton,Tampa-St. Petersburg (Sarasota)  FL,4ed2e16ed3e14b8ca423b47a6b0b0449,GMT -05:00,27.23431,-82.49442,N,N,0,,,N,none,,,,,,,
267,Seaview Square,Routes 66 & 35,,,7712,closed,93cc89b8db47fa4792073dc8c1d97f69,CFA,MALL,NE Region Team #1,New Jersey North,,3a18118a1c6f324595bf21cfac0862d0,,,,Y,N,,,,N,none,,,,,,,
268,Sooner Mall,3351 W Main St,,,73072-4806,open,687b9e060a9a4b67b367f55557e7f389,CFA,MALL,SW Region Team #3,Oklahoma City South,Oklahoma City  OK,361a2efcce1b458babd099e10ffde0db,GMT -06:00,35.2201,-97.491,Y,N,,,,N,none,,,,,,,
269,Singing River Mall,2800 Highway 90,1154 Singing River Mall,,39553-5115,closed,de73cfa2c2154a9bb6c6801eb1d687ec,CFA,MALL,SE Region Team #3,Gulf Coast West,Biloxi-Gulfport  MS,fc7366ebca1e4d5f9ef5fbf0e350981b,GMT -06:00,30.39558,-88.65627,Y,N,0,,,N,none,,,,,,,
270,South DeKalb Mall,2801 Candler Rd Unit A,,,30034-1403,closed,,CFA,MALL,SE Region Team #1,ATL-20 East,Atlanta  GA,201d50d9289f99429b01b6ef8242d6d4,GMT -05:00,33.70902,-84.2738,N,N,0,,,N,none,,,,,,,
271,Southland Mall (TN),1254 Southland Mall,,,38116,closed,,CFA,MALL,AT Region Team #2,Memphis 3,,87c1b065c495e443ac02b1f3aa2c7999,,,,Y,N,,,,N,none,,,,,,,
272,Santa Monica Place,133 Santa Monica Place,,,90401,closed,,CFA,MALL,West Region Team #1,LA Central,,8be2561e6bc4a942b95488caff08ab1e,,,,Y,N,,,,N,none,,,,,,,
273,Sikes Senter,#464/3111 Midwestern Parkway,,,76308,closed,,CFA,MALL,,,,,,,,Y,N,,,,N,none,,,,,,,
274,Pembroke Mall,4554 Pembroke Mall,,,23462,closed,10ce234d03f241a8937ddde3f983855c,CFA,MALL,AT Region Team #1,Virginia Beach,Norfolk-Portsmouth-Newport News  VA,44597ba0ec6e4941983680cbf599a6f7,,36.8455,-76.1341,Y,N,0,,,N,none,,,,,,,
275,Southlake Mall,1133 Southlake Mall,,,30260-2321,closed,c36c808d23db496aac7ca5b703cf51bb,CFA,MALL,SE Region Team #1,ATL-Henry County,Atlanta  GA,b3bd7a3ade0c42dd9a5aee78dec68c33,GMT -05:00,33.57535,-84.35184,N,N,0,,,N,none,,,,,,,
276,Salem Mall,850 Salem Mall,5200 Salem Avenue,,45426,closed,,CFA,MALL,MW Region Team #1,Dayton,,b67cc33137f447478eee9f2664423ce1,,,,Y,N,,,,N,none,,,,,,,
277,San Jacinto,1542 San Jacinto Mall,,,77521-8360,closed,5c88c4ed33db4268897eefb1ea4c5990,CFA,MALL,SW Region Team #2,Houston Southeast,Houston  TX,5acc2f9801eb4714a4cf9438751497c4,GMT -06:00,29.80085,-94.98459,Y,N,0,,,N,none,,,,,,,
278,Sawmill Square,910 Sawmill Rd Ste 206,,,39440-3951,open,8ce3482aad5d44e2aa73966088d093fd,CFA,MALL,SE Region Team #3,Central Mississippi,Hattiesburg-Laurel  MS,fc7366ebca1e4d5f9ef5fbf0e350981b,GMT -06:00,31.6913,-89.1364,Y,N,0,,,N,none,,,,,,,
279,Pierre Bossier Mall,2950 E Texas St Spc 59,Box 526  Pierre Bossier Mall,,71111-3265,closed,70cd04e7e72b4b74814cfc067d5c047c,CFA,MALL,SW Region Team #2,North Louisiana,Shreveport  LA,5acc2f9801eb4714a4cf9438751497c4,GMT -06:00,32.52635,-93.70615,Y,N,0,,,N,none,,,,,,,
280,Southpark (NC),4400 Sharon Rd,,,28211-3531,open,f24f709e16117449bc2302e059e91a90,CFA,MALL,AT Region Team #3,Charlotte V,Charlotte  NC,7b42386e151c4d8a8249db30693e2928,GMT -05:00,35.15188,-80.83208,N,N,0,,,N,none,,,,,,,
281,Schuylkill Mall,General Delivery Rtes 61 & 81,#644,,17931,closed,803851a8011444a68977a3222b313574,CFA,MALL,NE Region Team #1,Central Pennsylvania,Wilkes Barre-Scranton  PA,3a18118a1c6f324595bf21cfac0862d0,GMT -05:00,40.76858,-76.22516,Y,N,0,,,N,none,,,,,,,
282,Scottsdale Mall,1290 Scottsdale Mall,Suite 1000,,46614,closed,50723fdb7b497f4f97f0320e3b805e37,CFA,MALL,MW Region Team #1,Northern Indiana,South Bend-Elkhart  IN,2472e5c21f6845e8a29191b8b5e52471,,,,Y,N,0,,,N,none,,,,,,,
283,Newberry FSU-Terminated,Newberry Road,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
284,Southland Mall (LA),5953 W Park Ave Ste 3019,,,70364-3739,closed,4514dbe9c6a24c88b7ab97a63c593bc2,CFA,MALL,SW Region Team #2,South Louisiana,New Orleans  LA,e79b8f588fc1c840853732d48f3a5861,GMT -06:00,29.6343,-90.756,Y,N,0,,,N,none,,,,,,,
285,Southwest Plaza,8501 W Bowles Ave Ste 2C319,,,80123-9509,closed,f3ab6a46e23d4b36ab8794ca1959bf3d,CFA,MALL,West Region Team #1,Denver West,Denver  CO,d9700bc0f01e43488d2117e4c01b36c8,GMT -07:00,39.61202,-105.0956,Y,N,0,,,N,none,,,,,,,
286,Signal Hill Mall,1639 East Broad Street,,,28625,closed,,CFA,MALL,AT Region Team #3,Charlotte I,Charlotte  NC,172e9cafeb1a0f4d8c739698ff6d22d6,,,,Y,N,0,,,N,none,,,,,,,
287,Post Oak Mall,1500 Harvey Rd Ste 4034,,,77840-3707,closed,07afe5b74503417d961e93b02e065c77,CFA,MALL,SW Region Team #1,Central Texas,Waco-Temple-Bryan  TX,aa6b12622f45b8408d3a620eda118fd2,GMT -06:00,30.6245,-96.3028,Y,N,0,,,N,none,,,,,,,
288,Sunrise Mall (BV),2370 N Expressway Ste 1348,,,78521-1223,open,7aafbbcd42194b8f97c68e9310737f57,CFA,MALL,SW Region Team #1,South Texas,Harlingen-Weslaco-Brownsville-McAllen  TX,15bff427dfaae34485fc096ee4ecc695,GMT -06:00,25.95391,-97.50308,N,N,0,,,N,none,,,,,,,
289,Sunset Mall,4001 Sunset Dr,1088 Sunset Mall,,76904-5657,open,b99f4b800594425f8ef5c00513339fd1,CFA,MALL,SW Region Team #1,West Texas,San Angelo  TX,78936b780a974f4886a6e21d2b383e5b,GMT -06:00,31.42778,-100.49921,Y,N,0,,,N,none,,,,,,,
433,St. Charles Towne Center,11110 Mall Cir,PO Box 6134,,20603-4803,open,2de8f432ddc90d40b567331ee3805b8f,CFA,MALL,NE Region Team #1,MD South,Washington  DC (Hagerstown  MD),3b9e3c88ffdaca46aa3a6950d30ee929,GMT -05:00,38.61753,-76.92588,N,N,0,,,N,none,,,,,,,
434,Landmark Mall,5801 Duke St Ste G368,,,22304-3260,open,230c3648b8f44cd78072dd10d71761fd,CFA,MALL,NE Region Team #1,DC West,Washington  DC (Hagerstown  MD),5ad5dbd304fb06409b47557e68f4b556,GMT -05:00,38.81628,-77.13168,N,N,0,,,N,none,,,,,,,
435,Mount Berry Square,726 Mount Berry Sq Ne,,,30165-6193,closed,f167309bd7b046e79ac8b0ceb23623b8,CFA,MALL,SE Region Team #1,ATL-North Georgia I,Atlanta  GA,b3bd7a3ade0c42dd9a5aee78dec68c33,GMT -05:00,34.30195,-85.17132,N,N,0,,,N,none,,,,,,,
436,Ashland Town Center,500 Winchester Avenue,Space 118,,41101,closed,,CFA,MALL,AT Region Team #3,West Virginia,Charleston-Huntington  WV,6d147b08bcfd43f18147be0c489c6d97,,38.4837,-82.6534,N,N,0,,,N,none,,,,,,,
437,Liberty Place,1625 Chestnut St Ste F8,,,19103-4207,open,99e98522249146f9bbb9a9d80a821fd8,CFA,MALL,NE Region Team #1,Philadelphia,Philadelphia  PA,032ae6f5e8cd4b6199629357a1a80d16,GMT -05:00,39.9516,-75.168,N,N,0,,,N,none,,,,,,,
438,Tower Place,28 W 4th St Ste 127,,,45202-3686,closed,07afe5b74503417d961e93b02e065c77,CFA,MALL,MW Region Team #1,Cincinnati South,Cincinnati  OH,b67cc33137f447478eee9f2664423ce1,GMT -05:00,39.1001,-84.51393,N,N,0,,,N,none,,,,,,,
439,Eastwood Mall,7703 Eastwood Mall,Space A-200,,35210,closed,,CFA,MALL,SE Region Team #3,Birmingham North,Birmingham (Anniston and Tuscaloosa)  AL,d49277667ce6cc488e0c961c585bf851,,,,N,N,0,,,N,none,,,,,,,
440,Colony Square,1197 Peachtree St Ne,,,30309-4516,open,a227e0f7b6b34cea8112cad6fd23a0eb,CFA,MALL,SE Region Team #1,ATL-Downtown,Atlanta  GA,201d50d9289f99429b01b6ef8242d6d4,GMT -05:00,33.7873,-84.3829,Y,N,0,,,Y,none,No,Yes,No,,,,
441,Marley Station,7900 Ritchie Hwy Spc E-113,,,21061-4367,open,774830b000bd400c921782fef7cc8ae6,CFA,MALL,NE Region Team #1,Baltimore Southeast,Baltimore  MD,12ffefa0f04a42b393b88ccdac9cafac,GMT -05:00,39.13876,-76.60599,Y,N,0,,,N,none,,,,,,,
442,College Mall,2856 E 3rd St Spc C-9,,,47401-5423,open,3fc2f0602b6a1b40a99630d05c14c8b3,CFA,MALL,MW Region Team #1,Indianapolis South,Indianapolis  IN,c0fbabc55634a4469951012316f18934,GMT -05:00,39.16138,-86.49524,Y,N,0,,,N,none,,,,,,,
443,Glenbrook Square,4201 Coldwater Rd,,,46805-1113,open,75cb2bf10f724048991b8e8ce345bec0,CFA,MALL,MW Region Team #1,Northern Indiana,Ft. Wayne  IN,2472e5c21f6845e8a29191b8b5e52471,GMT -05:00,41.11545,-85.13891,N,N,0,,,N,none,,,,,,,
444,Greenville Mall,714 Greenville Blvd Se Ste F7,,,27858-5104,open,06985e5428664df59e87ad9b4a722ac1,CFA,MALL,AT Region Team #1,Eastern N Carolina I,Greenville-New Bern-Washington  NC,333a9c217fe3f84f996c88aaed104dfe,GMT -05:00,35.586,-77.3676,N,N,0,,,N,none,,,,,,,
445,St. Louis Centre,515 North 6th Street,Space D-420,,63101,closed,,CFA,MALL,MW Region Team #1,St. Louis,,5fc7945f2b0c4b4292933e8ab8244516,,,,N,N,,,,N,none,,,,,,,
446,Ballston Common,4238 Wilson Blvd Ste 102,,,22203-1829,open,e5178fd36fa2e645a10640092845b393,CFA,MALL,NE Region Team #1,DC West,Washington  DC (Hagerstown  MD),5ad5dbd304fb06409b47557e68f4b556,GMT -05:00,38.87848,-77.11003,N,N,0,,,N,none,,,,,,,
447,Wolfchase Galleria,2760 N Germantown Pkwy Ste 268,,,38133-8156,open,dcccc4df69f300448ee1054ff1540bce,CFA,MALL,AT Region Team #2,Memphis 3,Memphis  TN,87c1b065c495e443ac02b1f3aa2c7999,GMT -06:00,35.20105,-89.78769,N,N,0,,,N,none,,,,,,,
448,Rivermont Station FSU,8475 Holcomb Bridge Rd,,,30022-5318,open,4aaf293018d7af4ebe3970b6066a87a7,CFA,FSU,SE Region Team #1,ATL-85/285 North,Atlanta  GA,e8c76797c9ee4741827c896d598eff9a,GMT -05:00,33.98657,-84.27038,N,Y,1,1,1,Y,exterior,No,No,No,Yes,No,Yes,Yes
449,Virginia Center Commons,10101 Brook Rd Ste 212,,,23059-6520,closed,5aaadaabe4f648dda8ac838f55d2098f,CFA,MALL,AT Region Team #2,Richmond North,Richmond-Petersburg  VA,ac4138aadc24cf4a87f96ee1d6c91769,GMT -05:00,37.67567,-77.45495,N,N,0,,,N,none,,,,,,,
450,Dallas Highway FSU-Terminated,Dallas Highway,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
451,Lloyd Center,2305 Lloyd Center,,,97232,closed,,CFA,MALL,West Region Team #1,Sacramento,,1b366fe916b01a429beea840ca730ea2,,,,N,N,,,,N,none,,,,,,,
452,Park Meadows FSU,9091 Westview Rd,,,80124-5134,open,96880564075f184780de4a34dd97cb83,CFA,FSU,West Region Team #1,Denver South,Denver  CO,d9700bc0f01e43488d2117e4c01b36c8,GMT -07:00,39.56535,-104.88326,N,Y,1,1,1,Y,interior,,,,,,,
453,Tyson's II,1824 U International Drive,,,22102,closed,86ecd5031742bd4782eb84dbee2c31de,CFA,MALL,AT Region Team #1,Southern Virginia 2,Washington  DC (Hagerstown  MD),2a1d238b9c31409eac72c9987498aa25,,,,N,N,0,,,N,none,,,,,,,
454,Deptford Mall,1750 Deptford Center Rd Ste F17,,,08096-5235,open,67111c817a5a4565802fa29e48f80b3a,CFA,MALL,NE Region Team #1,New Jersey South,Philadelphia  PA,bae4dd1678f9412097d8f4b481e1437b,GMT -05:00,39.83151,-75.09773,N,N,0,,,N,none,,,,,,,
455,Canton Riverstone FSU,130 Keith Dr,,,30114-2881,open,ebb0f0e155353548896383dfb3f6ed3c,CFA,FSU,SE Region Team #1,ATL-North Georgia I,Atlanta  GA,b3bd7a3ade0c42dd9a5aee78dec68c33,GMT -05:00,34.25618,-84.46411,N,Y,1,1,1,Y,exterior,,,,,,,
456,Kenwood Towne Centre,7875 Montgomery Rd Spc F5,,,45236-4602,open,0052ae5084a24650b2f2ef989733a8b9,CFA,MALL,MW Region Team #1,Cincinnati North,Cincinnati  OH,6326c18de93045329648e3a52513b486,GMT -05:00,39.20221,-84.3772,N,N,0,,,N,none,,,,,,,
457,Bryan FSU,2210 Briarcrest Dr,,,77802-5017,open,6286583d51de8b4fba0cf3a9c5200291,CFA,FSU,SW Region Team #1,Central Texas,Waco-Temple-Bryan  TX,aa6b12622f45b8408d3a620eda118fd2,GMT -06:00,30.6597,-96.331,N,Y,1,1,1,Y,exterior,,,,,,,
458,Howell Mill FSU,1942 Howell Mill Rd Nw,,,30318-2519,open,7e391417e0e1fc49a1959ea57c4db1f1,CFA,FSU,SE Region Team #1,ATL-75/285 North,Atlanta  GA,e8c76797c9ee4741827c896d598eff9a,GMT -05:00,33.80766,-84.41301,N,Y,1,1,1,Y,none,,,,,,,
459,Bramlette Center,300 North Green Street,Suite 101,,75601,closed,873c25eb500e004bb6bb7428e5dbd3c8,CFA,OFFC,SW Region Team #2,East Texas,,5acc2f9801eb4714a4cf9438751497c4,,,,N,N,,,,N,none,,,,,,,
460,Monroeville Mall,Monroeville Blvd Spc A23,,,15146-2550,closed,74d6707a827748839597c1ec0e53b709,CFA,MALL,NE Region Team #1,Pittsburgh South,Pittsburgh  PA,2af41fa263be4024a16dba8b0fab5f13,GMT -05:00,40.42918,-79.79531,N,N,0,,,N,none,,,,,,,
461,Pembroke Lakes Mall,11401 Pines Blvd Ste 466,,,33026-4105,open,41eff6e87d28d445b4413f0008b98ed9,CFA,MALL,SE Region Team #2,Miami/Ft Lauderdale,Miami-Ft. Lauderdale  FL,4e6ac67735ee514992b93eb36b98454a,GMT -05:00,26.0106,-80.30454,N,N,0,,,N,none,,,,,,,
462,Bank of America Plaza,101 S Tryon St,2 Bank of America Plaza,,28280-0002,open,9c5cb5ca9e91af49a9b645eae4e51f25,CFA,MALL,AT Region Team #3,Charlotte V,Charlotte  NC,7b42386e151c4d8a8249db30693e2928,GMT -05:00,35.22732,-80.84212,Y,N,0,,,Y,none,,,,,,,
463,Florence Mall,2075 Florence Mall,,,41042,closed,d617c38e7a0b4c15a1a5891647e4f674,CFA,MALL,MW Region Team #1,Cincinnati South,Cincinnati  OH,b67cc33137f447478eee9f2664423ce1,,,,N,N,0,,,N,none,,,,,,,
464,Owings Mills,10300 Mill Run Cir,,,21117-4213,closed,201ef065fd464066bdc5ce6c538721bb,CFA,MALL,NE Region Team #1,Baltimore Northwest,Baltimore  MD,12ffefa0f04a42b393b88ccdac9cafac,GMT -05:00,39.40702,-76.79004,N,N,0,,,N,none,,,,,,,
465,Lynchburg Christian Academy,701 Thomas Road,,,24502,closed,,CFA,SCHL,AT Region Team #1,Southern Virginia 1,,2a1d238b9c31409eac72c9987498aa25,,,,N,N,,,,N,none,,,,,,,
466,Laurens Road DTO,1564 Laurens Rd,,,29607-2508,open,2388354cdcb0a2448ce1872bb1587e55,CFA,DTO,AT Region Team #1,Upstate Central,Greenville-Spartanburg  SC-Asheville  NC-Anderson  SC,333a9c217fe3f84f996c88aaed104dfe,GMT -05:00,34.84124,-82.35972,N,Y,2,2,2,Y,none,,,,,,,
467,Concord Mall,4737 Concord Pike Ste 760,,,19803-1452,open,18329251b6cc4c19a1add4b4bb5ccfbd,CFA,MALL,NE Region Team #1,Philadelphia West,Philadelphia  PA,bae4dd1678f9412097d8f4b481e1437b,GMT -05:00,39.82284,-75.54414,Y,N,0,,,N,none,,,,,,,
468,North Point Mall,2180 N Point Cir,,,30022-6587,open,4567f31f9c6d52409aa04658af49ffaf,CFA,MALL,SE Region Team #1,ATL-North Fulton,Atlanta  GA,1205d9ca8a012a478e531206c76a693c,GMT -05:00,34.04845,-84.29468,N,N,0,,,N,none,,,,,,,
469,Bonita Lakes Mall,1720 Bonita Lakes Cir,,,39301-6955,closed,,CFA,MALL,SE Region Team #3,Central Mississippi,Meridian  MS,fc7366ebca1e4d5f9ef5fbf0e350981b,GMT -06:00,32.35873,-88.67179,N,N,0,,,N,none,,,,,,,
470,St. Clair Square,281 Saint Clair Sq,,,62208-2134,open,a3bc79620cde3b4584346564f5046edc,CFA,MALL,MW Region Team #1,St. Louis,St. Louis  MO,5fc7945f2b0c4b4292933e8ab8244516,GMT -06:00,38.59587,-89.98064,N,N,0,,,N,none,,,,,,,
471,Viewmont Mall-Terminated,,,,18505,never opened,,CFA,MALL,NE Region Team #1,Central Pennsylvania,,3a18118a1c6f324595bf21cfac0862d0,,,,Y,N,,,,N,none,,,,,,,
472,Dover Mall,1365 N Dupont Hwy Ste 3068,,,19901-8724,closed,,CFA,MALL,NE Region Team #1,Delaware North,Philadelphia  PA,3a18118a1c6f324595bf21cfac0862d0,GMT -05:00,39.1943,-75.5401,N,N,0,,,N,none,,,,,,,
473,Regions Plaza,210 E Capitol St,,,39201-2306,open,ad033bd4d3914b2e958b83b9e8c23a87,CFA,OFFC,SE Region Team #3,Jackson,Jackson  MS,7ed5b505851f4242808f33a4f30e2ba2,GMT -06:00,32.3002,-90.1856,N,N,,,,Y,none,,,,,,,
474,Northgate Mall (OH),9587a Colerain Ave,,,45251-2003,closed,538593ca478d8647ae47a1317d2ac563,CFA,MALL,MW Region Team #1,Cincinnati South,Cincinnati  OH,b67cc33137f447478eee9f2664423ce1,,,,N,N,0,,,N,none,,,,,,,
475,Westfield Montgomery Mall (MD),7101 Democracy Blvd Spc 2122,,,20817-1067,open,c049247356674d8bac09db6780646006,CFA,MALL,NE Region Team #1,DC North,Washington  DC (Hagerstown  MD),5ad5dbd304fb06409b47557e68f4b556,GMT -05:00,39.02418,-77.1459,N,N,0,,,N,none,,,,,,,
476,Turtle Creek Mall,1000 Turtle Creek Dr Ste 270,,,39402-1167,open,9f01c0b30a5149b6b10b9d51a1de6da0,CFA,MALL,SE Region Team #3,Central Mississippi,Hattiesburg-Laurel  MS,fc7366ebca1e4d5f9ef5fbf0e350981b,GMT -06:00,31.32677,-89.37625,N,N,0,,,N,none,,,,,,,
477,Tri-County Mall,11700 Princeton Pike Spc 219,,,45246-2535,closed,2db024971881479da657a6231e5161e0,CFA,MALL,MW Region Team #1,Cincinnati North,Cincinnati  OH,6326c18de93045329648e3a52513b486,GMT -05:00,39.29018,-84.4644,N,N,0,,,N,none,,,,,,,
478,Seminole Towne Center,260 Towne Center Cir,,,32771-7409,open,1f3644738c5648b4a25a93f7960ddc42,CFA,MALL,SE Region Team #2,Orlando North,Orlando-Daytona Beach-Melbourne  FL,4ed2e16ed3e14b8ca423b47a6b0b0449,GMT -05:00,28.80443,-81.33895,N,N,0,,,N,none,,,,,,,
479,South Square DTO,4120 University Dr,,,27707-2528,open,990cf087008f43d59517c0d72eec498d,CFA,DTO,AT Region Team #3,Raleigh Durham 1,Raleigh-Durham (Fayetteville)  NC,616d75cb198c43709964d6db1135d97f,GMT -05:00,35.96492,-78.95903,N,Y,2,2,2,Y,none,Yes,No,Yes,Yes,Yes,Yes,Yes
480,Lake Miriam Sqaure Shopping Center-Terminated,,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
